user_ID,Dominant_Topic_Keywords
user_5680,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5681,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5682,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5683,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5684,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5685,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5686,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5687,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5689,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_569,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5690,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5691,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5692,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5693,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5694,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5695,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5696,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5697,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5698,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5699,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_57,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_570,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5700,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5701,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5702,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5703,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5704,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5705,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5706,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5707,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5708,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5709,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_571,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5710,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5711,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5712,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5713,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5714,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5715,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5716,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5717,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5718,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5719,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_572,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5720,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5721,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5722,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5723,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5724,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5725,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_5726,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5727,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5728,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5729,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_573,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5730,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5731,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5732,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5733,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5734,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5735,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5736,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5737,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5738,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5739,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_574,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5740,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5741,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5742,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5743,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5744,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_5745,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5746,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5747,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5748,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5749,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_575,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5750,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5751,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5752,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5753,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5754,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5755,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5756,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5757,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5758,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5759,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_576,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5760,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5761,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5762,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5763,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5764,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5765,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5766,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5767,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
